layer,layer_role,edge_type,source_resource,source_service,source_discovery_id,source_operation,source_items_for,source_depends_on,source_hops,source_executable,source_path,path_kind,target_resource,target_service,target_discovery_id,target_operation,target_items_for,target_hops,target_id_field,target_collectable,source_cfn_type,target_cfn_type,relation_source,confidence,corroborated_by,evidence,condition_prefix,condition_arn_service,condition_arn_type,condition_referential,verdict,observed_sources,observed_hits,hit_rate,resolved_targets,dangling_targets,condition_violations,verdict_detail,verified_at
O1_identity,overlay,assumes,redshift,redshift,aws.redshift.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,IamRoles[].IamRoleArn,list_dict,iam-role,iam,aws.iam.list_roles,list_roles,{{ response.Roles }},0,RoleName,yes,AWS::Redshift::Cluster,AWS::IAM::Role,asff,medium,,securityhub.GetFindings: 'IAM role',,iam,role,exists in iam-role,pending,,,,,,,,
O1_identity,overlay,assumes,workspaces-directory,workspaces,aws.workspaces.describe_workspace_directories,describe_workspace_directories,{{ response.Directories }},,0,yes,IamRoleId,scalar,iam-role,iam,aws.iam.list_roles,list_roles,{{ response.Roles }},0,RoleName,yes,,AWS::IAM::Role,doc,medium,,workspaces.DescribeWorkspaceDirectories: 'IAM role',,iam,role,exists in iam-role,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,airflow,mwaa,aws.mwaa.list_environments,list_environments,{{ response.Environments }},,0,yes,KmsKey,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::MWAA::Environment,AWS::KMS::Key,c7n,high,,aws.airflow.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,backup-vault,backup,aws.backup.list_backup_vaults,list_backup_vaults,{{ response.BackupVaultList }},,0,yes,EncryptionKeyArn,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Backup::BackupVault,AWS::KMS::Key,c7n,high,,aws.backup-vault.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,bedrock-agent,bedrock-agent,aws.bedrock-agent.list_agents,list_agents,{{ response.agentSummaries }},,0,yes,customerEncryptionKeyArn,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,c7n,high,,aws.bedrock-agent.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,bedrock-custom-model,bedrock,aws.bedrock.get_custom_model,get_custom_model,{{ response.validationMetrics }},,0,yes,modelKmsKeyArn,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,c7n,high,,aws.bedrock-custom-model.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,bedrock-customization-job,bedrock,aws.bedrock.list_model_customization_jobs,list_model_customization_jobs,{{ response.modelCustomizationJobSummaries }},,0,yes,outputModelKmsKeyArn,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,c7n,high,,aws.bedrock-customization-job.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,cache-snapshot,elasticache,aws.elasticache.describe_snapshots,describe_snapshots,{{ response.Snapshots }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,doc,medium,,elasticache.DescribeSnapshots: 'KMS key used to encrypt the snapshot',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,connect-campaign,connectcampaigns,aws.connectcampaigns.list_campaigns,list_campaigns,{{ response.campaignSummaryList }},,0,yes,connectInstanceConfig.encryptionConfig.keyArn,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,c7n,high,,aws.connect-campaign.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,dms-instance,dms,aws.dms.describe_replication_instances,describe_replication_instances,{{ response.ReplicationInstances }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::DMS::ReplicationInstance,AWS::KMS::Key,c7n,high,,aws.dms-instance.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,dynamodb-table,dynamodb,aws.dynamodb.list_tables,list_tables,{{ response.TableNames }},,0,yes,SSEDescription.KMSMasterKeyArn,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::DynamoDB::Table,AWS::KMS::Key,c7n,high,,aws.dynamodb-table.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,dynamodb-table,dynamodb,aws.dynamodb.list_tables,list_tables,{{ response.TableNames }},,0,yes,SseDescription.KmsMasterKeyArn,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::DynamoDB::Table,AWS::KMS::Key,asff,medium,,securityhub.GetFindings: 'KMS key that is used for the KMS encryption',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,dynamodb-table,dynamodb,aws.dynamodb.list_tables,list_tables,{{ response.TableNames }},,0,yes,definitions.SSESpecificationKMSMasterKeyId.anyOf[0],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::DynamoDB::Table,AWS::KMS::Key,cfn,high,,AWS::DynamoDB::Table/definitions/SSESpecification/properties/KMSMasterKeyId/anyOf[0],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,dynamodb-table,dynamodb,aws.dynamodb.list_tables,list_tables,{{ response.TableNames }},,0,yes,definitions.SSESpecificationKMSMasterKeyId.anyOf[1],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::DynamoDB::Table,AWS::KMS::Key,cfn,high,,AWS::DynamoDB::Table/definitions/SSESpecification/properties/KMSMasterKeyId/anyOf[1],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,ebs,ec2,aws.ec2.describe_volumes,describe_volumes,{{ response.Volumes }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::EC2::Volume,AWS::KMS::Key,hand,high,,hand-authored from API response shape,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,efs,efs,aws.efs.describe_file_systems,describe_file_systems,{{ response.FileSystems }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::EFS::FileSystem,AWS::KMS::Key,c7n,high,,aws.efs.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,eks,eks,aws.eks.list_clusters,list_clusters,{{ response.clusters }},,0,yes,encryptionConfig[].provider.keyArn,list_dict,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::EKS::Cluster,AWS::KMS::Key,c7n,high,,aws.eks.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,elasticache-group,elasticache,aws.elasticache.describe_replication_groups,describe_replication_groups,{{ response.ReplicationGroups }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::ElastiCache::ReplicationGroup,AWS::KMS::Key,c7n,high,,aws.elasticache-group.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,elasticsearch,es,aws.es.list_domain_names,list_domain_names,{{ response.DomainNames }},,0,yes,EncryptionAtRestOptions.KmsKeyId,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Elasticsearch::Domain,AWS::KMS::Key,c7n,high,,aws.elasticsearch.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,firehose,firehose,aws.firehose.describe_delivery_stream,describe_delivery_stream,,,0,yes,DeliveryStreamEncryptionConfiguration.KeyARN,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::KinesisFirehose::DeliveryStream,AWS::KMS::Key,c7n,high,,aws.firehose.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,fsx,fsx,aws.fsx.describe_file_systems,describe_file_systems,{{ response.FileSystems }},,0,yes,AdministrativeActions[].TargetFileSystemValues.KmsKeyId,list_dict,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::FSx::FileSystem,AWS::KMS::Key,doc,medium,,fsx.DescribeFileSystems: 'Key Management Service',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,fsx,fsx,aws.fsx.describe_file_systems,describe_file_systems,{{ response.FileSystems }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::FSx::FileSystem,AWS::KMS::Key,c7n,high,doc,aws.fsx.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,fsx-backup,fsx,aws.fsx.describe_backups,describe_backups,{{ response.Backups }},,0,yes,FileSystem.AdministrativeActions[].TargetFileSystemValues.KmsKeyId,list_dict,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,doc,medium,,fsx.DescribeBackups: 'Key Management Service',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,fsx-backup,fsx,aws.fsx.describe_backups,describe_backups,{{ response.Backups }},,0,yes,FileSystem.KmsKeyId,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,doc,medium,,fsx.DescribeBackups: 'Key Management Service',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,fsx-backup,fsx,aws.fsx.describe_backups,describe_backups,{{ response.Backups }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,c7n,high,doc,aws.fsx-backup.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,fsx-backup,fsx,aws.fsx.describe_backups,describe_backups,{{ response.Backups }},,0,yes,Volume.AdministrativeActions[].TargetFileSystemValues.KmsKeyId,list_dict,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,doc,medium,,fsx.DescribeBackups: 'Key Management Service',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,glue-catalog,glue,,,,,,no,,,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Glue::DataCatalogEncryptionSettings,AWS::KMS::Key,c7n,declared-no-path,,aws.glue-catalog.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,glue-ml-transform,glue,aws.glue.get_ml_transforms,,,,,no,TransformEncryption.MlUserDataEncryption.KmsKeyId,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Glue::MLTransform,AWS::KMS::Key,doc,medium,,glue.GetMLTransforms: 'customer-provided KMS key',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,glue-security-configuration,glue,aws.glue.get_security_configurations,,,,,no,,,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Glue::SecurityConfiguration,AWS::KMS::Key,c7n,declared-no-path,,aws.glue-security-configuration.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,kafka,kafka,aws.kafka.list_clusters_v2,list_clusters_v2,{{ response.ClusterInfoList }},,0,yes,Provisioned.EncryptionInfo.EncryptionAtRest.DataVolumeKMSKeyId,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::MSK::Cluster,AWS::KMS::Key,c7n,high,,aws.kafka.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,kinesis,kinesis,aws.kinesis.describe_stream,describe_stream,,,0,yes,KeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Kinesis::Stream,AWS::KMS::Key,c7n,high,,aws.kinesis.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,kinesis,kinesis,aws.kinesis.list_streams,,,,,no,definitions.StreamEncryptionKeyId.anyOf[0],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Kinesis::Stream,AWS::KMS::Key,cfn,high,,AWS::Kinesis::Stream/definitions/StreamEncryption/properties/KeyId/anyOf[0],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,kinesis,kinesis,aws.kinesis.list_streams,,,,,no,definitions.StreamEncryptionKeyId.anyOf[1],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Kinesis::Stream,AWS::KMS::Key,cfn,high,,AWS::Kinesis::Stream/definitions/StreamEncryption/properties/KeyId/anyOf[1],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,kinesis-video,kinesisvideo,aws.kinesisvideo.list_streams,list_streams,{{ response.StreamInfoList }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,c7n,high,doc,aws.kinesis-video.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,kms,kms,aws.kms.list_aliases,list_aliases,{{ response.Aliases }},,0,yes,TargetKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::KMS::Alias,AWS::KMS::Key,doc,medium,,kms.ListAliases: 'KMS key associated with the alias',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,lambda,lambda,aws.lambda.list_functions,list_functions,{{ response.Functions }},,0,yes,KMSKeyArn,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Lambda::Function,AWS::KMS::Key,c7n,high,,aws.lambda.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,log-group,logs,aws.logs.describe_log_groups,describe_log_groups,{{ response.logGroups }},,0,yes,kmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Logs::LogGroup,AWS::KMS::Key,c7n,high,,aws.log-group.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,message-broker,mq,aws.mq.list_brokers,list_brokers,{{ response.BrokerSummaries }},,0,yes,EncryptionOptions.KmsKeyId,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::AmazonMQ::Broker,AWS::KMS::Key,c7n,high,,aws.message-broker.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,rds,rds,aws.rds.describe_db_instances,describe_db_instances,{{ response.DBInstances }},,0,yes,ActivityStreamKmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::RDS::DBInstance,AWS::KMS::Key,doc,medium,,rds.DescribeDBInstances: 'KMS key',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,rds,rds,aws.rds.describe_db_instances,describe_db_instances,{{ response.DBInstances }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::RDS::DBInstance,AWS::KMS::Key,hand,high,"asff,doc",hand-authored from API response shape,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,rds,rds,aws.rds.describe_db_instances,describe_db_instances,{{ response.DBInstances }},,0,yes,PerformanceInsightsKMSKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::RDS::DBInstance,AWS::KMS::Key,doc,medium,,rds.DescribeDBInstances: 'KMS key',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,rds-cluster,rds,aws.rds.describe_db_clusters,describe_db_clusters,{{ response.DBClusters }},,0,yes,ActivityStreamKmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::RDS::DBCluster,AWS::KMS::Key,doc,medium,,rds.DescribeDBClusters: 'KMS key',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,rds-cluster,rds,aws.rds.describe_db_clusters,describe_db_clusters,{{ response.DBClusters }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::RDS::DBCluster,AWS::KMS::Key,c7n,high,doc,aws.rds-cluster.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,rds-cluster,rds,aws.rds.describe_db_clusters,describe_db_clusters,{{ response.DBClusters }},,0,yes,PerformanceInsightsKMSKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::RDS::DBCluster,AWS::KMS::Key,doc,medium,,rds.DescribeDBClusters: 'KMS key',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,rds-cluster-snapshot,rds,aws.rds.describe_db_cluster_snapshots,describe_db_cluster_snapshots,{{ response.DBClusterSnapshots }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,doc,medium,,rds.DescribeDBClusterSnapshots: 'encrypted DB cluster snapshot',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,rds-snapshot,rds,aws.rds.describe_db_snapshots,describe_db_snapshots,{{ response.DBSnapshots }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,doc,medium,,rds.DescribeDBSnapshots: 'encrypted DB snapshot',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,redshift,redshift,aws.redshift.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Redshift::Cluster,AWS::KMS::Key,c7n,high,,aws.redshift.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,redshift,redshift,aws.redshift.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,KmsKeyId.anyOf[0],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Redshift::Cluster,AWS::KMS::Key,cfn,high,,AWS::Redshift::Cluster/properties/KmsKeyId/anyOf[0],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,redshift,redshift,aws.redshift.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,KmsKeyId.anyOf[1],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Redshift::Cluster,AWS::KMS::Key,cfn,high,,AWS::Redshift::Cluster/properties/KmsKeyId/anyOf[1],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,redshift,redshift,aws.redshift.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,MasterPasswordSecretKmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Redshift::Cluster,AWS::KMS::Key,doc,medium,,redshift.DescribeClusters: 'Key Management Service',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,redshift,redshift,aws.redshift.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,MasterPasswordSecretKmsKeyId.anyOf[0],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Redshift::Cluster,AWS::KMS::Key,cfn,high,,AWS::Redshift::Cluster/properties/MasterPasswordSecretKmsKeyId/anyOf[0],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,redshift,redshift,aws.redshift.describe_clusters,describe_clusters,{{ response.Clusters }},,0,yes,MasterPasswordSecretKmsKeyId.anyOf[1],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::Redshift::Cluster,AWS::KMS::Key,cfn,high,,AWS::Redshift::Cluster/properties/MasterPasswordSecretKmsKeyId/anyOf[1],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,redshift-snapshot,redshift,aws.redshift.describe_cluster_snapshots,describe_cluster_snapshots,{{ response.Snapshots }},,0,yes,MasterPasswordSecretKmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,doc,medium,,redshift.DescribeClusterSnapshots: 'Key Management Service',,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,s3,s3,aws.s3.list_buckets,list_buckets,{{ response.Buckets }},,0,yes,ServerSideEncryptionConfiguration.Rules[].ApplyServerSideEncryptionByDefault.KMSMasterKeyID,list_dict,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::S3::Bucket,AWS::KMS::Key,hand,high,,hand-authored from API response shape,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,s3-directory,s3,aws.s3.list_directory_buckets,list_directory_buckets,{{ response.Buckets }},,0,yes,definitions.ServerSideEncryptionByDefaultKMSMasterKeyID.anyOf[0],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::S3Express::DirectoryBucket,AWS::KMS::Key,cfn,high,,AWS::S3Express::DirectoryBucket/definitions/ServerSideEncryptionByDefault/properties/KMSMasterKeyID/anyOf[0],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,s3-directory,s3,aws.s3.list_directory_buckets,list_directory_buckets,{{ response.Buckets }},,0,yes,definitions.ServerSideEncryptionByDefaultKMSMasterKeyID.anyOf[1],dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::S3Express::DirectoryBucket,AWS::KMS::Key,cfn,high,,AWS::S3Express::DirectoryBucket/definitions/ServerSideEncryptionByDefault/properties/KMSMasterKeyID/anyOf[1],,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,sagemaker-endpoint-config,sagemaker,aws.sagemaker.list_endpoint_configs,list_endpoint_configs,{{ response.EndpointConfigs }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::SageMaker::EndpointConfig,AWS::KMS::Key,c7n,high,,aws.sagemaker-endpoint-config.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,sagemaker-notebook,sagemaker,aws.sagemaker.list_notebook_instances,list_notebook_instances,{{ response.NotebookInstances }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::SageMaker::NotebookInstance,AWS::KMS::Key,c7n,high,,aws.sagemaker-notebook.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,secrets-manager,secretsmanager,aws.secretsmanager.list_secrets,list_secrets,{{ response.SecretList }},,0,yes,KmsKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::SecretsManager::Secret,AWS::KMS::Key,c7n,high,,aws.secrets-manager.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,sns,sns,aws.sns.get_topic_attributes,get_topic_attributes,,aws.sns.list_topics,0,yes,KmsMasterKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::SNS::Topic,AWS::KMS::Key,c7n,high,,aws.sns.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,sqs,sqs,aws.sqs.get_queue_attributes,get_queue_attributes,,aws.sqs.list_queues,0,yes,KmsMasterKeyId,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::SQS::Queue,AWS::KMS::Key,c7n,high,,aws.sqs.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,ssm-data-sync,ssm,aws.ssm.list_resource_data_sync,,,,,no,S3Destination.AWSKMSKeyARN,dotted,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,,AWS::KMS::Key,c7n,high,,aws.ssm-data-sync.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O2_encryption,overlay,encrypted-by,workspaces,workspaces,aws.workspaces.describe_workspaces,describe_workspaces,{{ response.Workspaces }},,0,yes,VolumeEncryptionKey,scalar,kms-key,kms,aws.kms.list_keys,list_keys,{{ response.Keys }},0,KeyId,yes,AWS::WorkSpaces::Workspace,AWS::KMS::Key,c7n,high,,aws.workspaces.filters.kms-key,,kms,key,exists in kms-key,pending,,,,,,,,
O3_network,overlay,protected-by,app-elb,elbv2,aws.elbv2.describe_load_balancers,describe_load_balancers,{{ response.LoadBalancers }},,0,yes,SecurityGroups[],list_scalar,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::ElasticLoadBalancingV2::LoadBalancer,AWS::EC2::SecurityGroup,c7n,high,,aws.app-elb.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
O3_network,overlay,protected-by,asg,autoscaling,aws.autoscaling.describe_auto_scaling_groups,describe_auto_scaling_groups,{{ response.AutoScalingGroups }},,0,yes,,,security-group,ec2,aws.ec2.describe_security_groups,describe_security_groups,{{ response.SecurityGroups }},0,GroupId,yes,AWS::AutoScaling::AutoScalingGroup,AWS::EC2::SecurityGroup,c7n,declared-no-path,,aws.asg.filters.security-group,sg-,ec2,security-group,exists in security-group,pending,,,,,,,,
